title,link,time
虫师『软件测试』基础 与 测试杂谈,https://www.cnblogs.com/fnng/archive/2013/02/19/2917769.html,"2013-02-19 21:47 by 虫师, 35026 阅读, 收藏, 编辑"
Tuxedo 通讯方式解析（二）,https://www.cnblogs.com/fnng/archive/2013/02/15/2912884.html,"2013-02-15 18:56 by 虫师, 12308 阅读, 收藏, 编辑"
Tuxedo 介绍与安装（一）,https://www.cnblogs.com/fnng/archive/2013/02/10/2909860.html,"2013-02-10 21:50 by 虫师, 43702 阅读, 收藏, 编辑"
博客搬家的原因与文章被转的看法,https://www.cnblogs.com/fnng/archive/2013/02/07/2908862.html,"2013-02-07 17:23 by 虫师, 3796 阅读, 收藏, 编辑"
敏捷软件测试--初见,https://www.cnblogs.com/fnng/archive/2013/02/03/2891246.html,"2013-02-03 23:46 by 虫师, 20640 阅读, 收藏, 编辑"
ubuntu下配置java环境,https://www.cnblogs.com/fnng/archive/2013/01/30/2883815.html,"2013-01-30 23:23 by 虫师, 72385 阅读, 收藏, 编辑"
参加“51testing第70期深圳技术沙龙”感想,https://www.cnblogs.com/fnng/archive/2013/01/28/2879339.html,"2013-01-28 00:32 by 虫师, 3300 阅读, 收藏, 编辑"
测试之美---测试员的心思你不懂,https://www.cnblogs.com/fnng/archive/2013/01/23/2872378.html,"2013-01-23 00:33 by 虫师, 13047 阅读, 收藏, 编辑"
一个软件测试员的工作与学习（二）,https://www.cnblogs.com/fnng/archive/2013/01/19/2867156.html,"2013-01-19 00:10 by 虫师, 22098 阅读, 收藏, 编辑"
软件测试人员分工,https://www.cnblogs.com/fnng/archive/2013/01/11/2857215.html,"2013-01-11 23:36 by 虫师, 17800 阅读, 收藏, 编辑"
做个合格的测试员,https://www.cnblogs.com/fnng/archive/2013/01/07/2848502.html,"2013-01-07 00:40 by 虫师, 11813 阅读, 收藏, 编辑"
JMeter使用技巧,https://www.cnblogs.com/fnng/archive/2012/12/29/2839420.html,"2012-12-29 23:17 by 虫师, 74414 阅读, 收藏, 编辑"
JMeter基础之--元件的作用域与执行顺序,https://www.cnblogs.com/fnng/archive/2012/12/27/2836506.html,"2012-12-27 22:20 by 虫师, 26810 阅读, 收藏, 编辑"
JMeter基础之一 一个简单的性能测试,https://www.cnblogs.com/fnng/archive/2012/12/22/2829479.html,"2012-12-22 21:04 by 虫师, 97404 阅读, 收藏, 编辑"
Jmeter基础之---jmeter基础概念,https://www.cnblogs.com/fnng/archive/2012/12/21/2828440.html,"2012-12-21 19:15 by 虫师, 50379 阅读, 收藏, 编辑"
图形脚本语言sikuli,https://www.cnblogs.com/fnng/archive/2012/12/15/2819367.html,"2012-12-15 15:40 by 虫师, 36997 阅读, 收藏, 编辑"
软件性能测试的本质,https://www.cnblogs.com/fnng/archive/2012/12/09/2809974.html,"2012-12-09 14:01 by 虫师, 34181 阅读, 收藏, 编辑"
软件测试的实质,https://www.cnblogs.com/fnng/archive/2012/12/07/2806404.html,"2012-12-07 00:00 by 虫师, 10497 阅读, 收藏, 编辑"
bug的处理流程,https://www.cnblogs.com/fnng/archive/2012/12/02/2798373.html,"2012-12-02 16:36 by 虫师, 50974 阅读, 收藏, 编辑"
Apache 模块 mod_cache应用,https://www.cnblogs.com/fnng/archive/2012/11/26/2790029.html,"2012-11-26 23:00 by 虫师, 9556 阅读, 收藏, 编辑"
Apache中KeepAlive 配置,https://www.cnblogs.com/fnng/archive/2012/11/25/2787755.html,"2012-11-25 18:06 by 虫师, 25876 阅读, 收藏, 编辑"
Apache Prefork、Worker和Event三种MPM分析,https://www.cnblogs.com/fnng/archive/2012/11/20/2779977.html,"2012-11-20 23:27 by 虫师, 36508 阅读, 收藏, 编辑"
我们需要测试！,https://www.cnblogs.com/fnng/archive/2012/11/14/2769098.html,"2012-11-14 00:08 by 虫师, 3435 阅读, 收藏, 编辑"
Apache性能监控,https://www.cnblogs.com/fnng/archive/2012/11/11/2765463.html,"2012-11-11 21:25 by 虫师, 21983 阅读, 收藏, 编辑"
web服务器apache架构与原理,https://www.cnblogs.com/fnng/archive/2012/11/08/2761713.html,"2012-11-08 23:39 by 虫师, 49842 阅读, 收藏, 编辑"
BlueStacks安装教程,https://www.cnblogs.com/fnng/archive/2012/11/06/2757898.html,"2012-11-06 22:59 by 虫师, 20042 阅读, 收藏, 编辑"
性能测试知多少--系统计数器与硬件分析,https://www.cnblogs.com/fnng/archive/2012/10/30/2747246.html,"2012-10-30 23:44 by 虫师, 20821 阅读, 收藏, 编辑"
软件测试分类,https://www.cnblogs.com/fnng/archive/2012/10/24/2737972.html,"2012-10-24 23:33 by 虫师, 55778 阅读, 收藏, 编辑"
从博客园到文学书屋,https://www.cnblogs.com/fnng/archive/2012/10/22/2734749.html,"2012-10-22 23:44 by 虫师, 2941 阅读, 收藏, 编辑"
性能测试知多少---测试环境搭建,https://www.cnblogs.com/fnng/archive/2012/10/20/2732786.html,"2012-10-20 23:36 by 虫师, 30372 阅读, 收藏, 编辑"
性能测试知多少---测试工具介绍,https://www.cnblogs.com/fnng/archive/2012/10/17/2728747.html,"2012-10-17 23:59 by 虫师, 16444 阅读, 收藏, 编辑"
性能测试知多少---系统架构分析,https://www.cnblogs.com/fnng/archive/2012/10/12/2720685.html,"2012-10-12 00:10 by 虫师, 13855 阅读, 收藏, 编辑"
oracle 索引,https://www.cnblogs.com/fnng/archive/2012/10/10/2719221.html,"2012-10-10 23:56 by 虫师, 24612 阅读, 收藏, 编辑"
AppScan使用分享,https://www.cnblogs.com/fnng/archive/2012/10/09/2717568.html,"2012-10-09 23:01 by 虫师, 103065 阅读, 收藏, 编辑"
oracle 表（下）,https://www.cnblogs.com/fnng/archive/2012/10/06/2713016.html,"2012-10-06 15:40 by 虫师, 2319 阅读, 收藏, 编辑"
最近读的那些性能测试书,https://www.cnblogs.com/fnng/archive/2012/09/25/2703133.html,"2012-09-25 22:45 by 虫师, 24212 阅读, 收藏, 编辑"
oracle 表（上）,https://www.cnblogs.com/fnng/archive/2012/09/24/2700874.html,"2012-09-24 23:40 by 虫师, 4077 阅读, 收藏, 编辑"
oracle undo 解析,https://www.cnblogs.com/fnng/archive/2012/09/23/2699110.html,"2012-09-23 19:31 by 虫师, 9470 阅读, 收藏, 编辑"
Oracle的存储结构关系,https://www.cnblogs.com/fnng/archive/2012/09/17/2689716.html,"2012-09-17 21:42 by 虫师, 14227 阅读, 收藏, 编辑"
OmniPeek 基础之协议分析,https://www.cnblogs.com/fnng/archive/2012/09/08/2676633.html,"2012-09-08 15:20 by 虫师, 23586 阅读, 收藏, 编辑"
WebLog Expert,https://www.cnblogs.com/fnng/archive/2012/09/05/2672645.html,"2012-09-05 22:46 by 虫师, 6116 阅读, 收藏, 编辑"
linux安装AWStats业务数据分析工具,https://www.cnblogs.com/fnng/archive/2012/08/31/2666175.html,"2012-08-31 23:19 by 虫师, 14505 阅读, 收藏, 编辑"
linux安装apache的纠结过程,https://www.cnblogs.com/fnng/archive/2012/08/30/2662984.html,"2012-08-30 00:45 by 虫师, 20526 阅读, 收藏, 编辑"
性能测试知多少---性能测试计划,https://www.cnblogs.com/fnng/archive/2012/08/24/2654782.html,"2012-08-24 21:28 by 虫师, 11767 阅读, 收藏, 编辑"
技术与工具的探讨,https://www.cnblogs.com/fnng/archive/2012/08/20/2648348.html,"2012-08-20 23:44 by 虫师, 2853 阅读, 收藏, 编辑"
性能测试知多少---性能需求分析,https://www.cnblogs.com/fnng/archive/2012/08/18/2645490.html,"2012-08-18 15:22 by 虫师, 29805 阅读, 收藏, 编辑"
虫师『性能测试』文章大汇总,https://www.cnblogs.com/fnng/archive/2012/08/17/2644878.html,"2012-08-17 23:36 by 虫师, 61183 阅读, 收藏, 编辑"
cookie、session、sessionid 与jsessionid,https://www.cnblogs.com/fnng/archive/2012/08/14/2637279.html,"2012-08-14 00:04 by 虫师, 86179 阅读, 收藏, 编辑"
Oracle表空间（tablespaces）,https://www.cnblogs.com/fnng/archive/2012/08/12/2634485.html,"2012-08-12 14:35 by 虫师, 68433 阅读, 收藏, 编辑"
测试人员的家在哪儿,https://www.cnblogs.com/fnng/archive/2012/08/09/2631096.html,"2012-08-09 23:57 by 虫师, 5731 阅读, 收藏, 编辑"
性能测试知多少---性能测试流程,https://www.cnblogs.com/fnng/archive/2012/08/09/2631002.html,"2012-08-09 22:31 by 虫师, 22172 阅读, 收藏, 编辑"
软件测试流程进阶----两年软件测试总结,https://www.cnblogs.com/fnng/archive/2012/08/04/2622463.html,"2012-08-04 00:52 by 虫师, 151859 阅读, 收藏, 编辑"
性能测试知多少---性能测试工具原理与架构,https://www.cnblogs.com/fnng/archive/2012/07/31/2617546.html,"2012-07-31 23:19 by 虫师, 22487 阅读, 收藏, 编辑"
LoadRunner脚本编写之三（事务函数）,https://www.cnblogs.com/fnng/archive/2012/07/29/2613982.html,"2012-07-29 13:56 by 虫师, 17619 阅读, 收藏, 编辑"
oracle的启动过程,https://www.cnblogs.com/fnng/archive/2012/07/24/2607482.html,"2012-07-24 23:42 by 虫师, 15193 阅读, 收藏, 编辑"
LoadRunner使用动态链接库技术,https://www.cnblogs.com/fnng/archive/2012/07/23/2602557.html,"2012-07-23 20:42 by 虫师, 8971 阅读, 收藏, 编辑"
LoadRunner脚本编写之二,https://www.cnblogs.com/fnng/archive/2012/07/21/2601973.html,"2012-07-21 09:13 by 虫师, 18036 阅读, 收藏, 编辑"
oracle10g 手动创建数据详解（linux）下,https://www.cnblogs.com/fnng/archive/2012/07/20/2600403.html,"2012-07-20 01:03 by 虫师, 2260 阅读, 收藏, 编辑"
oracle10g 手动创建数据详解（linux）上,https://www.cnblogs.com/fnng/archive/2012/07/19/2600167.html,"2012-07-19 23:23 by 虫师, 3885 阅读, 收藏, 编辑"
LoadRunner脚本编写之一,https://www.cnblogs.com/fnng/archive/2012/07/15/2592344.html,"2012-07-15 15:07 by 虫师, 94350 阅读, 收藏, 编辑"
性能测试知多少---了解前端性能,https://www.cnblogs.com/fnng/archive/2012/07/11/2587196.html,"2012-07-11 22:58 by 虫师, 25076 阅读, 收藏, 编辑"
性能测试知多少---响应时间,https://www.cnblogs.com/fnng/archive/2012/07/01/2571990.html,"2012-07-01 15:27 by 虫师, 58082 阅读, 收藏, 编辑"
性能测试知多少---吞吐量,https://www.cnblogs.com/fnng/archive/2012/06/29/2570558.html,"2012-06-29 23:44 by 虫师, 77815 阅读, 收藏, 编辑"
性能测试知多少---并发用户,https://www.cnblogs.com/fnng/archive/2012/06/25/2562943.html,"2012-06-25 23:49 by 虫师, 57380 阅读, 收藏, 编辑"
LoadRunner参数化详解,https://www.cnblogs.com/fnng/archive/2012/06/22/2558900.html,"2012-06-22 22:39 by 虫师, 127658 阅读, 收藏, 编辑"
cenOS5.5安装oracle10g（傻瓜篇）,https://www.cnblogs.com/fnng/archive/2012/06/19/2554159.html,"2012-06-19 23:40 by 虫师, 5158 阅读, 收藏, 编辑"
软件测试员----你的路在这里！,https://www.cnblogs.com/fnng/archive/2012/06/13/2548599.html,"2012-06-13 23:01 by 虫师, 12120 阅读, 收藏, 编辑"
性能测试知多少----性能测试分类之我见,https://www.cnblogs.com/fnng/archive/2012/06/09/2543274.html,"2012-06-09 16:26 by 虫师, 25757 阅读, 收藏, 编辑"
linux那点事儿（八）----shell 编程,https://www.cnblogs.com/fnng/archive/2012/06/09/2542774.html,"2012-06-09 01:34 by 虫师, 6924 阅读, 收藏, 编辑"
linux那点事儿（七）----文件系统管理,https://www.cnblogs.com/fnng/archive/2012/05/29/2524773.html,"2012-05-29 22:32 by 虫师, 12196 阅读, 收藏, 编辑"
web安全测试---AppScan扫描工具,https://www.cnblogs.com/fnng/archive/2012/05/27/2520594.html,"2012-05-27 22:36 by 虫师, 81875 阅读, 收藏, 编辑"
软件测试员----你的路在哪里？,https://www.cnblogs.com/fnng/archive/2012/05/21/2512378.html,"2012-05-21 23:31 by 虫师, 13013 阅读, 收藏, 编辑"
linux那点事儿（六）----进程管理详解（推荐）,https://www.cnblogs.com/fnng/archive/2012/05/20/2510641.html,"2012-05-20 16:54 by 虫师, 6383 阅读, 收藏, 编辑"
linux那点事儿（五）----用户管理常用命令,https://www.cnblogs.com/fnng/archive/2012/05/13/2498366.html,"2012-05-13 18:24 by 虫师, 8371 阅读, 收藏, 编辑"
linux那点事儿（四）----用户管理详解,https://www.cnblogs.com/fnng/archive/2012/05/06/2485973.html,"2012-05-06 15:13 by 虫师, 10076 阅读, 收藏, 编辑"
linux那点事儿（下）,https://www.cnblogs.com/fnng/archive/2012/05/02/2479683.html,"2012-05-02 22:02 by 虫师, 3358 阅读, 收藏, 编辑"
一个测试员的工作与学习,https://www.cnblogs.com/fnng/archive/2012/04/01/2429114.html,"2012-04-01 18:18 by 虫师, 15147 阅读, 收藏, 编辑"
linux那点事儿（中）,https://www.cnblogs.com/fnng/archive/2012/03/22/2411482.html,"2012-03-22 13:31 by 虫师, 4956 阅读, 收藏, 编辑"
linux那点事儿（上）,https://www.cnblogs.com/fnng/archive/2012/03/19/2407162.html,"2012-03-19 23:30 by 虫师, 12205 阅读, 收藏, 编辑"
当云端嫁给Ylmf OS,https://www.cnblogs.com/fnng/archive/2012/03/15/2398321.html,"2012-03-15 16:46 by 虫师, 2643 阅读, 收藏, 编辑"
在做性能测试之后需要知道些什么,https://www.cnblogs.com/fnng/archive/2012/03/04/2379744.html,"2012-03-04 22:53 by 虫师, 13046 阅读, 收藏, 编辑"
性能测试工具curl-loader二---测试分析,https://www.cnblogs.com/fnng/archive/2012/03/01/2375608.html,"2012-03-01 21:19 by 虫师, 7298 阅读, 收藏, 编辑"
性能测试工具curl-loader(linux),https://www.cnblogs.com/fnng/archive/2012/02/29/2373954.html,"2012-02-29 20:00 by 虫师, 18874 阅读, 收藏, 编辑"
Linux文件传输与mysql数据库安装,https://www.cnblogs.com/fnng/archive/2012/02/27/2370558.html,"2012-02-27 22:47 by 虫师, 4019 阅读, 收藏, 编辑"
Linux远程连接与常用命令,https://www.cnblogs.com/fnng/archive/2012/02/21/2362013.html,"2012-02-21 21:58 by 虫师, 42497 阅读, 收藏, 编辑"
Linux安装与硬盘分区,https://www.cnblogs.com/fnng/archive/2012/02/18/2356966.html,"2012-02-18 13:20 by 虫师, 21775 阅读, 收藏, 编辑"
菜鸟学自动化测试（九）----WebDirver,https://www.cnblogs.com/fnng/archive/2012/02/10/2345187.html,"2012-02-10 13:16 by 虫师, 21178 阅读, 收藏, 编辑"
菜鸟学自动化测试（八）----selenium 2.0环境搭建（基于maven）,https://www.cnblogs.com/fnng/archive/2012/02/04/2337919.html,"2012-02-04 13:11 by 虫师, 34112 阅读, 收藏, 编辑"
菜鸟学自动化测试（七）----selenium RC 工作原理,https://www.cnblogs.com/fnng/archive/2012/02/01/2335215.html,"2012-02-01 23:30 by 虫师, 12079 阅读, 收藏, 编辑"
菜鸟学自动化测试（六）----selenium 命令之文字范本匹配,https://www.cnblogs.com/fnng/archive/2012/01/15/2322773.html,"2012-01-15 13:35 by 虫师, 8585 阅读, 收藏, 编辑"
开源自动化测试框架Tellurium,https://www.cnblogs.com/fnng/archive/2012/01/14/2322355.html,"2012-01-14 14:03 by 虫师, 15862 阅读, 收藏, 编辑"
菜鸟学自动化测试（五）-----selenium命令之定位页面元素,https://www.cnblogs.com/fnng/archive/2012/01/12/2321117.html,"2012-01-12 23:28 by 虫师, 35657 阅读, 收藏, 编辑"
git/github初级运用自如,https://www.cnblogs.com/fnng/archive/2012/01/07/2315685.html,"2012-01-07 13:38 by 虫师, 90511 阅读, 收藏, 编辑"
步入struts2大门（用户登录）,https://www.cnblogs.com/fnng/archive/2011/12/22/2298006.html,"2011-12-22 16:19 by 虫师, 10097 阅读, 收藏, 编辑"
Maven 环境快速搭建二（eclipse+maven2+jetty）,https://www.cnblogs.com/fnng/archive/2011/12/16/2290587.html,"2011-12-16 18:58 by 虫师, 47123 阅读, 收藏, 编辑"
谈软件测试---一年测试工作总结,https://www.cnblogs.com/fnng/archive/2011/12/08/2280620.html,"2011-12-08 13:26 by 虫师, 53377 阅读, 收藏, 编辑"
maven环境快速搭建,https://www.cnblogs.com/fnng/archive/2011/12/02/2272610.html,"2011-12-02 19:18 by 虫师, 230475 阅读, 收藏, 编辑"
testlink 环境搭建（傻瓜版）,https://www.cnblogs.com/fnng/archive/2011/11/24/2262357.html,"2011-11-24 22:23 by 虫师, 50390 阅读, 收藏, 编辑"
性能测试报告（实例）,https://www.cnblogs.com/fnng/archive/2011/11/20/2255161.html,"2011-11-20 10:59 by 虫师, 82429 阅读, 收藏, 编辑"
在做性能测试之前需要知道什么,https://www.cnblogs.com/fnng/archive/2011/11/15/2250445.html,"2011-11-15 23:18 by 虫师, 27554 阅读, 收藏, 编辑"
菜鸟学自动化测试（四）----selenium 命令之验证页面元素,https://www.cnblogs.com/fnng/archive/2011/11/14/2249037.html,"2011-11-14 23:08 by 虫师, 36061 阅读, 收藏, 编辑"
菜鸟学自动化测试（三）----selenium 命令,https://www.cnblogs.com/fnng/archive/2011/11/08/2241645.html,"2011-11-08 21:21 by 虫师, 26829 阅读, 收藏, 编辑"
菜鸟学自动化测试（二）----selenium IDE 功能扩展,https://www.cnblogs.com/fnng/archive/2011/10/30/2223227.html,"2011-10-30 13:21 by 虫师, 33084 阅读, 收藏, 编辑"
菜鸟学自动化测试（一）----selenium IDE,https://www.cnblogs.com/fnng/archive/2011/10/23/2222157.html,"2011-10-23 23:37 by 虫师, 125228 阅读, 收藏, 编辑"
selenium RC  环境配置,https://www.cnblogs.com/fnng/archive/2011/10/19/2217506.html,"2011-10-19 12:58 by 虫师, 79589 阅读, 收藏, 编辑"
页面性能测试之二----ShowSlow+Yslow环境搭建,https://www.cnblogs.com/fnng/archive/2011/09/24/2186708.html,"2011-09-24 15:41 by 虫师, 13731 阅读, 收藏, 编辑"
页面性能测试之一,https://www.cnblogs.com/fnng/archive/2011/09/19/2181894.html,"2011-09-19 23:22 by 虫师, 15621 阅读, 收藏, 编辑"
浅说软件需求分析,https://www.cnblogs.com/fnng/archive/2011/09/13/2174268.html,"2011-09-13 18:47 by 虫师, 31017 阅读, 收藏, 编辑"
浅说《测试用例》----给测试新手的,https://www.cnblogs.com/fnng/archive/2011/09/10/2173149.html,"2011-09-10 13:58 by 虫师, 116950 阅读, 收藏, 编辑"
微软的软件测试工程师——《微软的软件测试之道》,https://www.cnblogs.com/fnng/archive/2011/09/06/2169206.html,"2011-09-06 21:50 by 虫师, 15818 阅读, 收藏, 编辑"
junit浅学笔记三,https://www.cnblogs.com/fnng/archive/2011/09/04/2166501.html,"2011-09-04 16:04 by 虫师, 3464 阅读, 收藏, 编辑"
junit浅学笔记二,https://www.cnblogs.com/fnng/archive/2011/09/02/2164409.html,"2011-09-02 22:37 by 虫师, 3684 阅读, 收藏, 编辑"
junit浅学笔记一,https://www.cnblogs.com/fnng/archive/2011/09/01/2161472.html,"2011-09-01 00:02 by 虫师, 5968 阅读, 收藏, 编辑"
git/github学习笔记,https://www.cnblogs.com/fnng/archive/2011/08/25/2153807.html,"2011-08-25 21:57 by 虫师, 69495 阅读, 收藏, 编辑"
JMeter基础之—录制脚本,https://www.cnblogs.com/fnng/archive/2011/08/20/2147082.html,"2011-08-20 12:49 by 虫师, 93654 阅读, 收藏, 编辑"
WebService性能测试,https://www.cnblogs.com/fnng/archive/2011/08/11/2135440.html,"2011-08-11 19:59 by 虫师, 30586 阅读, 收藏, 编辑"
一种简单的数据库性能测试方法,https://www.cnblogs.com/fnng/archive/2011/08/03/2126775.html,"2011-08-03 23:39 by 虫师, 41610 阅读, 收藏, 编辑"
